Price,Open,High,Low,Close,Adj Close,Volume,Return_1d,SMA_5,SMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,MACD_Hist,Vol_Change,Target_Close,Target_Return_1d
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2018-02-20,471.1875,471.4624938964844,464.70001220703125,465.79998779296875,429.078125,4084068,-0.00798637013627912,469.25249633789065,480.7856246948242,472.3873170783029,474.79067597955947,40.34758390408755,-2.4033589012565812,-0.13966936997025303,-2.263689531286328,0.11752904323156432,464.3500061035156,-0.003112884773405322
2018-02-21,466.98748779296875,467.13751220703125,463.04998779296875,464.3500061035156,427.7424621582031,2753072,-0.003112884773405322,467.9649963378906,479.4612503051758,471.1508076975664,474.0172930257785,39.12682861114565,-2.866485328212093,-0.6850325616186211,-2.181452766593472,-0.32589956876330173,463.29998779296875,-0.0022612647717136225
2018-02-22,462.5,465.0,460.38751220703125,463.29998779296875,426.77520751953125,13253596,-0.0022612647717136225,466.5299926757813,478.23499908447263,469.94298925070524,473.2234185640889,38.22489124625598,-3.2804293133836495,-1.2041119119716268,-2.0763174014120227,3.81411165418122,470.13751220703125,0.014758309074503817
2018-02-23,464.2250061035156,471.2124938964844,462.6000061035156,470.13751220703125,433.0737609863281,4076748,0.014758309074503817,466.62749633789065,477.27124938964846,469.97291585937074,472.9948329080105,46.82145490003374,-3.02191704863975,-1.5676729393052518,-1.4542441093344984,-0.6924043859492925,477.88751220703125,0.016484538669586435
2018-02-26,472.0249938964844,478.70001220703125,470.88751220703125,477.88751220703125,440.2127685546875,4788884,0.016484538669586435,468.2950012207031,476.47875061035154,471.1905460667032,473.3572535968268,54.542930371257306,-2.166707530123631,-1.6874798574689276,-0.47922767265470334,0.17468236937873027,475.63751220703125,-0.0047082209568708455
2018-02-27,478.6875,480.4375,475.0,475.63751220703125,438.1401062011719,4787328,-0.0047082209568708455,470.26250610351565,475.26500091552737,471.8746947036767,473.52616164202715,52.17435905111242,-1.6514669383504383,-1.6802772736452298,0.02881033529479149,-0.0003249191252074901,471.04998779296875,-0.009645001280020327
2018-02-28,472.38751220703125,473.86248779296875,469.5,471.04998779296875,433.9142150878906,4066364,-0.009645001280020327,471.6025024414063,473.8737503051758,471.7478167174139,473.3427413569117,47.63251645435391,-1.5949246394977763,-1.6632067468157392,0.06828210731796291,-0.15059841314403355,468.5874938964844,-0.005227670014433139
2018-03-01,469.82501220703125,473.32501220703125,467.0,468.5874938964844,431.6458435058594,3909840,-0.005227670014433139,472.6600036621094,472.23187561035155,471.26161320650164,472.9905008042875,45.35040133168823,-1.7288875977858424,-1.6763429170097601,-0.05254468077608232,-0.0384923730389114,467.48748779296875,-0.002347493515818422
2018-03-05,468.5375061035156,469.5,464.5625,467.48748779296875,430.6325988769531,3781464,-0.002347493515818422,472.1299987792969,470.71687469482424,470.68097852749656,472.58287021085647,44.32870074959426,-1.9018916833599064,-1.7214526702797894,-0.180439013080117,-0.03283408016696332,461.5625,-0.012674109891028129
2018-03-06,467.5,469.9750061035156,459.875,461.5625,425.1747131347656,4576828,-0.012674109891028129,468.8649963378906,469.4449996948242,469.27813567711246,471.76654649153375,39.20523731017898,-2.488410814421286,-1.8748442991080887,-0.6135665153131973,0.21033229458220415,458.1499938964844,-0.00739337815250507
2018-03-07,460.0,463.3500061035156,457.125,458.1499938964844,422.0312194824219,5628164,-0.00739337815250507,465.36749267578125,468.4293746948242,467.56611386470814,470.7579129659745,36.582680958851604,-3.1917991012663833,-2.138235259539748,-1.0535638417266355,0.22970843562397358,463.2124938964844,0.0110498746424601
2018-03-08,459.95001220703125,464.625,458.0,463.2124938964844,426.69464111328125,5518724,0.0110498746424601,463.79999389648435,467.8799987792969,466.8963261772891,470.1989930349012,42.70573607616675,-3.3026668576121097,-2.37112157915422,-0.9315452784578895,-0.019445062368473987,462.76251220703125,-0.0009714368575595156
2018-03-09,463.73748779296875,466.3125,461.0,462.76251220703125,426.2801513671875,4108108,-0.0009714368575595156,462.63499755859374,467.6081237792969,466.2603547972494,469.64814260320713,42.314656086510944,-3.3877878059577142,-2.5744548245149192,-0.813332981442795,-0.2556054624221106,466.8125,0.008751762915395478
2018-03-12,465.04998779296875,467.36248779296875,463.3500061035156,466.8125,430.0107727050781,6557116,0.008751762915395478,462.5,467.43687438964844,466.34530021305716,469.4380950029696,47.01744848936954,-3.092794789912432,-2.678122817594422,-0.4146719723180099,0.5961401209510557,465.0625,-0.0037488284910964786
2018-03-13,466.86248779296875,471.1875,463.75,465.0625,428.3988037109375,5124200,-0.0037488284910964786,463.2,467.5712493896484,466.1479463341253,469.1139768546015,45.29895640339454,-2.966030520476181,-2.735704358170774,-0.23032616230540714,-0.2185283896151906,466.125,0.0022846391614030903
2018-03-14,464.0,466.9750061035156,462.0,466.125,429.37750244140625,3680392,0.0022846391614030903,464.7950012207031,467.4193740844727,466.14441612887526,468.89257116166806,46.5756977160502,-2.748155032792795,-2.738194493095178,-0.009960539697616788,-0.2817626166035674,470.20001220703125,0.008742316346540546
2018-03-15,466.29998779296875,471.875,466.29998779296875,470.20001220703125,433.1312561035156,5870924,0.008742316346540546,466.1925048828125,467.38999938964844,466.7683539870531,468.9894186465098,51.27312945814825,-2.221064659456715,-2.6347685263674854,0.4137038669107702,0.5951898602105428,463.25,-0.014780969856655668
2018-03-16,470.0,470.2749938964844,461.63751220703125,463.25,426.72918701171875,7896336,-0.014780969856655668,466.2900024414063,467.0287490844727,466.2270687582757,468.56427652454613,44.14402631848462,-2.33720776627041,-2.5752563743480703,0.23804860807766026,0.3449903286092615,461.8125,-0.0031030760928224543
2018-03-19,463.25,465.0,460.7875061035156,461.8125,425.4049987792969,7838740,-0.0031030760928224543,465.2900024414063,466.6368743896484,465.54790433392566,468.0641449301353,42.81792218029163,-2.5162405962096273,-2.563453218720382,0.04721262251075453,-0.00729401585748124,459.875,-0.004195425632697258
2018-03-20,461.2749938964844,463.9750061035156,458.8125,459.875,423.6202697753906,3657372,-0.004195425632697258,464.25250244140625,466.153125,464.67514982101403,467.45754160197714,41.02890640253854,-2.78239178096311,-2.6072409311689273,-0.1751508497941825,-0.5334234838762353,464.7250061035156,0.010546357387367422
2018-03-21,462.0,465.79998779296875,460.82501220703125,464.7250061035156,428.0879211425781,5921140,0.010546357387367422,463.9725036621094,466.09937591552733,464.682820018322,467.25513156505406,46.99871291832381,-2.5723115467320667,-2.6002550542815555,0.02794350754948871,0.618960280769908,466.9375,0.004760866894241378
2018-03-22,464.7250061035156,470.0,463.7749938964844,466.9375,430.1259460449219,6673224,0.004760866894241378,463.32000122070315,466.22875061035154,465.02969386165705,467.23160330097596,49.509749715848635,-2.2019094393189107,-2.520585931289027,0.31867649197011616,0.12701675690829806,460.38751220703125,-0.014027547140610386
2018-03-23,461.6625061035156,463.2749938964844,459.3125,460.38751220703125,424.0923767089844,7190152,-0.014027547140610386,462.74750366210935,466.0831268310547,464.3155120686377,466.7246335903134,43.01282647657597,-2.4091215216756723,-2.498293049366356,0.08917152769068393,0.07746300738593526,473.36248779296875,0.02818272703301039
2018-03-26,459.9750061035156,475.0,458.375,473.36248779296875,436.0444030761719,10501768,0.02818272703301039,465.0575012207031,466.24437561035154,465.70735448776554,467.2163264942138,55.47674618109191,-1.5089720064482322,-2.3004288407827316,0.7914568343344994,0.4605766331504535,473.1499938964844,-0.000448903117513888
2018-03-27,473.45001220703125,474.75,469.0,473.1499938964844,435.8486328125,6136836,-0.000448903117513888,467.7125,466.0074996948242,466.85237593526074,467.6558574129005,55.26356883700931,-0.8034814776397639,-2.0010393681541383,1.1975578905143744,-0.41563782403115357,471.5249938964844,-0.003434428872370443
2018-03-28,470.73748779296875,474.92498779296875,469.01251220703125,471.5249938964844,434.351806640625,8837508,-0.003434428872370443,469.07249755859374,465.8018737792969,467.5712402369875,467.9424601153882,53.56833428005471,-0.3712198784007228,-1.6750754702034552,1.3038555918027324,0.44007563506666947,482.79998779296875,0.023911762986968288
2018-04-02,472.625,483.9375,472.625,482.79998779296875,444.7379455566406,4596368,0.023911762986968288,472.2449951171875,466.3893737792969,469.91412447636924,469.0430177211349,62.22649734013273,0.8711067552343366,-1.165839025115897,2.0369457803502335,-0.47990225298805955,478.9750061035156,-0.007922497485839508
2018-04-03,480.98748779296875,481.42498779296875,477.75,478.9750061035156,441.2145080566406,4079884,-0.007922497485839508,475.9624938964844,466.90874938964845,471.308106265161,469.77872056427424,58.25766888486608,1.5293857008867349,-0.6267940799153706,2.1561797808021055,-0.11236785218241885,470.8125,-0.017041611774104903
2018-04-04,478.23748779296875,481.23748779296875,469.61248779296875,470.8125,433.69549560546875,3714108,-0.017041611774104903,475.45249633789064,467.075,471.2318591474439,469.85529681877244,50.81008003605262,1.3765623286714685,-0.2261227981980028,1.6026851268694713,-0.08965352936505055,477.2250061035156,0.013620084648380493
2018-04-05,475.32501220703125,478.5,472.54998779296875,477.2250061035156,439.60247802734375,4858892,0.013620084648380493,476.2674987792969,467.8581253051758,472.1538817560703,470.40120121023494,55.61102435436987,1.7526805458353465,0.16963787060866709,1.5830426752266793,0.3082258243432878,480.8500061035156,0.007595997597857895
2018-04-06,478.04998779296875,481.61248779296875,476.45001220703125,480.8500061035156,442.9416809082031,3720008,0.007595997597857895,478.13250122070315,468.99312591552734,473.49174704029264,471.1751867578854,58.10058881539361,2.316560282407238,0.5990223529683814,1.7175379294388566,-0.23439170905630335,484.76251220703125,0.0081366456355485
2018-04-09,479.70001220703125,485.5,479.1000061035156,484.76251220703125,446.5457458496094,4003536,0.0081366456355485,478.52500610351564,470.0706268310547,475.2257109120986,472.181655309674,60.66484171527711,3.044055602424578,1.0880290028596207,1.9560265995649573,0.07621704039346144,480.2124938964844,-0.009386077091298795
2018-04-10,485.75,485.75,478.375,480.2124938964844,442.3544006347656,6067236,-0.009386077091298795,478.7725036621094,470.94312591552733,475.99290829431175,472.7765322420303,56.34607815344433,3.2163760522814187,1.5136984127439803,1.7026776395374383,0.5154693251165969,479.7124938964844,-0.0010412057294530985
2018-04-11,478.9750061035156,480.0,476.3500061035156,479.7124938964844,441.89385986328125,2870812,-0.0010412057294530985,480.55250244140626,471.58812561035154,476.5651522331076,473.2903071793973,55.87533496700715,3.274845053710294,1.8659277409372432,1.4089173127730508,-0.526833635612658,482.20001220703125,0.0051854357395237916
2018-04-12,479.0,483.2250061035156,476.4750061035156,482.20001220703125,444.1852111816406,4712516,0.0051854357395237916,481.54750366210936,472.44500122070315,477.43205376755736,473.9502853295924,57.76578724262996,3.481768437964945,2.1890958803427836,1.2926725576221614,0.6415272055432399,481.25,-0.001970162138078435
2018-04-13,482.0,485.0,479.7749938964844,481.25,443.3101501464844,3297172,-0.001970162138078435,481.62750244140625,473.2012512207031,478.0194301110101,474.4910049348078,56.76551897363048,3.5284251762022905,2.456961739514685,1.0714634366876052,-0.3003372296242601,485.5249938964844,0.008883104200487102
2018-04-16,480.0,487.5,479.9624938964844,485.5249938964844,447.24810791015625,2847744,0.008883104200487102,481.7799987792969,473.9675003051758,479.17413223185224,475.30833745048756,60.11264475887827,3.8657947813646842,2.738728347884685,1.1270664334799991,-0.13630711409656515,487.125,0.003295414496945037
2018-04-17,485.875,487.75,483.5249938964844,487.125,448.7219543457031,2667832,0.003295414496945037,483.1625,475.16125030517577,480.3973426577211,476.18364578748844,61.31963341489028,4.2136968702326385,3.033722052354276,1.1799748178783624,-0.0631770271485077,483.1499938964844,-0.008160135701340776
2018-04-18,487.75,488.375,482.51251220703125,483.1499938964844,445.06036376953125,2712720,-0.008160135701340776,483.85,476.228125,480.8208274636847,476.69967157334,56.72703104685404,4.121155890344653,3.2512088199523514,0.8699470703923016,0.01682564719217705,484.75,0.0033116136266750917
2018-04-19,485.0,486.20001220703125,483.25,484.75,446.53424072265625,3169032,0.0033116136266750917,484.35999755859376,477.471875,481.4253155461947,477.29599219753703,58.08775109356434,4.129323348657692,3.4268317256934195,0.7024916229642728,0.16821197912058738,488.9750061035156,0.008715845494617014
2018-04-20,485.25,490.25,483.0375061035156,488.9750061035156,450.42608642578125,9361380,0.008715845494617014,485.9049987792969,478.684375,482.58680640116717,478.16110433872063,61.527980900054146,4.425702062446533,3.6266057930440425,0.7990962694024901,1.9540187666139062,483.9375,-0.010302175040924677
2018-04-23,494.75,494.75,465.07501220703125,483.9375,445.7857666015625,15304620,-0.010302175040924677,485.5875,479.534375,482.79460541637224,478.5889854988154,55.66154078484253,4.205619917556817,3.7424086179465976,0.4632112996102191,0.6348679361376208,483.75,-0.00038744672607515795
2018-04-24,483.75,487.01251220703125,481.5,483.75,445.613037109375,5037416,-0.00038744672607515795,484.9125,480.70249938964844,482.9415891984688,478.9712828692735,55.449621279016505,3.970306329195296,3.7879881601963374,0.18231816899895836,-0.670856512608611,480.1875,-0.0073643410852712865
2018-04-25,481.9750061035156,484.5,478.0,480.1875,442.33135986328125,4020592,-0.0073643410852712865,484.32000122070315,481.04375,482.51788316793517,479.0613730271051,51.44212700781439,3.456510140830062,3.7216925563230827,-0.2651824154930207,-0.20185428402180805,482.5625,0.004945984641416157
2018-04-26,479.20001220703125,484.79998779296875,477.8125,482.5625,444.5191650390625,7847480,0.004945984641416157,483.88250122070315,481.5143753051758,482.5247472959452,479.3207157658381,53.83741569865623,3.204031530107102,3.6181603510798865,-0.4141288209727847,0.9518220202398056,480.8500061035156,-0.0035487504654513335
2018-04-27,483.25,483.875,478.125,480.8500061035156,442.9416809082031,5777008,-0.0035487504654513335,482.25750122070315,481.98062591552736,482.2670948048022,479.433996531592,51.851284953932655,2.833098273210169,3.461147935505943,-0.6280496622957741,-0.26383909229459646,486.07501220703125,0.010866187037940511
2018-04-30,482.5,488.70001220703125,482.20001220703125,486.07501220703125,447.7547302246094,4609552,0.010866187037940511,482.68500366210935,482.14437713623045,482.852928251299,479.9259236186616,57.056765579489884,2.927004632637363,3.3543192749322275,-0.4273146422948644,-0.20208661646305492,492.375,0.012960937375413595
2018-05-02,487.5,494.5,486.5,492.375,453.5580749511719,7100048,0.012960937375413595,484.4100036621094,482.8143768310547,484.3178623664837,480.84807742468666,62.34313899658849,3.4697849417970588,3.3774124083051937,0.09237253349186503,0.54029024946459,491.9750061035156,-0.0008123765351294443
2018-05-03,492.01251220703125,493.7250061035156,486.5,491.9750061035156,453.1896057128906,4152772,-0.0008123765351294443,486.7675048828125,483.8725021362305,485.4958844798732,481.6722943638592,61.82277181558541,3.8235901160140315,3.466647949846961,0.3569421661670704,-0.41510648942091655,497.125,0.010467999049937005
2018-05-04,492.5,497.5,491.57501220703125,497.125,457.93359375,6881436,0.010467999049937005,489.6800048828125,484.8675018310547,487.28497917527733,482.8169392257955,65.78284460157973,4.468039949481806,3.6669263497739304,0.8011135997078758,0.6570705061582962,494.3500061035156,-0.005582084780456409
2018-05-07,495.4125061035156,496.82501220703125,493.75,494.3500061035156,455.3774108886719,5264128,-0.005582084780456409,492.3800048828125,485.54250183105466,488.3719063950063,483.671240475997,62.04804845202788,4.700665919009282,3.873674263621001,0.826991655388281,-0.2350247826180466,491.76251220703125,-0.005234133436912591
2018-05-08,494.8125,494.9750061035156,488.6499938964844,491.76251220703125,452.9938659667969,7100564,-0.005234133436912591,493.5175048828125,485.8925018310547,488.89353805839477,484.2705939375551,58.70143934699847,4.622944120839691,4.023528235064739,0.5994158857749516,0.3488585383942031,494.6000061035156,0.005770049212880712
2018-05-09,489.0375061035156,495.125,489.0375061035156,494.6000061035156,455.6076965332031,4327332,0.005770049212880712,493.96250610351564,486.61187744140625,489.7714562191826,485.03573557947806,61.17449698438999,4.735720639704539,4.165966715992699,0.5697539237118399,-0.3905650311721717,498.17498779296875,0.007228025971162122
2018-05-10,497.1499938964844,499.75,495.5,498.17498779296875,458.90081787109375,7171672,0.007228025971162122,495.20250244140624,487.53500213623045,491.06430723053427,486.0090135212181,64.09201736166413,5.0552937093161745,4.343832114657395,0.7114615946587799,0.6572964588804371,502.9375,0.009559918349434371
2018-05-11,498.17498779296875,504.25,496.5,502.9375,463.28790283203125,6057068,0.009559918349434371,496.36500244140626,488.5718765258789,492.89095227199056,487.26297548260936,67.58640421200556,5.627976789381194,4.600661049602155,1.0273157397790387,-0.15541759299644486,505.4375,0.004970796570150426
2018-05-14,504.29998779296875,506.8500061035156,503.1000061035156,505.4375,465.5908203125,4742916,0.004970796570150426,498.58250122070314,489.78125152587893,494.82119038399196,488.6092365579716,69.27660304746968,6.211953826020363,4.922919604885797,1.2890342211345658,-0.21696173792336493,509.45001220703125,0.007938691147829857
2018-05-15,506.76251220703125,516.25,506.67498779296875,509.45001220703125,469.2869567871094,9826684,0.007938691147829857,502.1200012207031,490.9775024414063,497.07177835676725,490.1529977171612,71.8167707019267,6.918780639606041,5.322091811829846,1.5966888277761946,1.0718654937173673,505.8374938964844,-0.007091016241018044
2018-05-16,507.63751220703125,512.25,504.2875061035156,505.8374938964844,465.95928955078125,6841604,-0.007091016241018044,504.36749877929685,491.91312713623046,498.42034997826215,491.31481224896294,66.48700300548725,7.105537729299215,5.67878099532372,1.4267567339754947,-0.30377286987146424,506.9375,0.0021746235041657513
2018-05-17,505.9624938964844,511.11248779296875,503.125,506.9375,466.9725036621094,6615476,0.0021746235041657513,506.1200012207031,493.1025024414063,499.7306807508372,492.4720483786694,67.28320432030435,7.258632372167824,5.994751270692541,1.2638811014752829,-0.03305189835599953,503.0375061035156,-0.007693244032024427
2018-05-18,506.17498779296875,506.17498779296875,500.875,503.0375061035156,463.3800354003906,5217460,-0.007693244032024427,506.14000244140624,494.01687774658205,500.23942311278773,493.2546748768061,61.68743443049743,6.984748235981613,6.192750663750355,0.7919975722312573,-0.21132508076516343,498.26251220703125,-0.009492321822026861
2018-05-21,504.0249938964844,505.25,496.51251220703125,498.26251220703125,458.9814453125,4848108,-0.009492321822026861,504.7050048828125,494.4812530517578,499.93528297344056,493.62562579015616,55.591311988076384,6.309657183284401,6.216131967657165,0.0935252156272357,-0.07079153457812803,497.4750061035156,-0.0015805044213087482
2018-05-22,499.67498779296875,503.48748779296875,496.375,497.4750061035156,458.25604248046875,3960372,-0.0015805044213087482,502.31000366210935,495.1581283569336,499.55677883960595,493.91076507262727,54.63241237835503,5.646013766978683,6.102108327521469,-0.45609456054278574,-0.18310978220782215,491.875,-0.011256859208621961
2018-05-23,496.95001220703125,498.5,490.8500061035156,491.875,453.09747314453125,5726292,-0.011256859208621961,499.5175048828125,495.5643783569336,498.37496671043584,493.7599676598401,48.257810231707474,4.61499905059577,5.804686472136329,-1.189687421540559,0.445897506597865,496.5,0.009402795425667021
2018-05-24,491.7749938964844,497.5625,489.0874938964844,496.5,457.35784912109375,4520744,0.009402795425667021,497.4300048828125,496.38000335693357,498.0865102934457,493.96293301837045,53.12270215416416,4.123577275075263,5.468464632724117,-1.3448873576488536,-0.2105285584458494,502.17498779296875,0.011429985484327831
2018-05-25,497.5,504.0,497.4750061035156,502.17498779296875,462.5854797363281,4759588,0.011429985484327831,497.25750122070315,497.36062774658205,498.71550683183386,494.5712333720444,58.30317346523655,4.144273459789474,5.203626398137189,-1.0593529383477147,0.052832896532075235,510.54998779296875,0.016677453484506888
2018-05-28,501.95001220703125,513.0,501.5,510.54998779296875,470.30023193359375,5103940,0.016677453484506888,499.7149963378906,498.8456268310547,500.53619621047,495.75484481063137,64.53250916754233,4.781351399838627,5.1191713984774765,-0.3378199986388495,0.07234911929351862,508.1499938964844,-0.004700801006497279
2018-05-29,509.5,513.1749877929688,507.20001220703125,508.1499938964844,468.0894470214844,3351244,-0.004700801006497279,501.84999389648436,499.94937591552736,501.70754970062603,496.67300400217607,61.68836255250183,5.034545698449961,5.102246258471974,-0.06770056002201308,-0.3434005885649126,512.0875244140625,0.0077487564004188325
2018-05-30,504.92498779296875,513.25,504.07501220703125,512.0875244140625,471.7165832519531,4866996,0.0077487564004188325,505.8924987792969,500.9350021362305,503.30446888730853,497.8148203289825,64.45617151987953,5.489648558326053,5.17972671844279,0.3099218398832626,0.45229532675030515,534.8624877929688,0.04447474756383807
2018-05-31,525.0,540.0,520.0,534.8624877929688,495.8429260253906,39639192,0.04447474756383807,513.5649963378906,503.0793762207031,508.1595487189486,500.55909199298145,75.4872131677673,7.600456725967149,5.663872719947663,1.936584006019486,7.14448830449008,527.6500244140625,-0.01348470596370932
2018-06-01,529.0,534.5,525.25,527.6500244140625,489.1566162109375,21151356,-0.01348470596370932,518.6600036621094,504.6056274414062,511.1580834412738,502.5658277278763,68.26213117631828,8.592255713397492,6.249549318637629,2.3427063947598628,-0.4664029478703804,511.54998779296875,-0.030512718423489682
2018-06-04,537.5,539.25,509.48748779296875,511.54998779296875,474.23114013671875,88796324,-0.030512718423489682,518.8600036621094,505.4656265258789,511.21837641845764,503.2313210660313,55.493617402358474,7.987055352426353,6.597050525395375,1.3900048270309782,3.1981385968823934,515.9000244140625,0.008503639380115224
2018-06-05,512.5,516.7374877929688,505.75,515.9000244140625,478.2637939453125,17105460,0.008503639380115224,520.410009765625,506.6725021362305,511.93862995624295,504.16974353625585,57.790914589446984,7.768886419987098,6.831417704313719,0.9374687156733783,-0.8073629714671522,514.3375244140625,-0.0030286875868529295
2018-06-06,515.0499877929688,516.2000122070312,511.25,514.3375244140625,476.8153076171875,9782000,-0.0030286875868529295,520.860009765625,507.6593780517578,512.3076906420613,504.92291249016745,56.659608181662755,7.3847781518938405,6.942089793829744,0.4426883580640961,-0.4281358116063526,515.5499877929688,0.0023573301992452222
2018-06-07,518.2999877929688,519.9500122070312,513.2999877929688,515.5499877929688,477.9393310546875,10563896,0.0023573301992452222,516.997509765625,508.5281280517578,512.8065055883548,505.71010325333793,57.35719731643931,7.096402335016819,6.972952302067159,0.12345003294965995,0.07993212022081364,512.3375244140625,-0.006231138502511779
2018-06-08,514.75,515.3125,508.75,512.3375244140625,474.9612121582031,6180888,-0.006231138502511779,513.935009765625,508.9981292724609,512.7343546384636,506.20102333931754,54.83866245443231,6.533331299146084,6.885028101482944,-0.3516968023368596,-0.41490450114238153,510.57501220703125,-0.0034401388206865002
2018-06-11,512.9749755859375,515.7374877929688,509.70001220703125,510.57501220703125,473.3273010253906,7091188,-0.0034401388206865002,513.7400146484375,509.2550048828125,512.4021481105509,506.5250225147037,53.45190078259181,5.87712559584719,6.683447600355793,-0.806322004508603,0.14727657255721183,510.9624938964844,0.0007589123638820361
2018-06-12,512.9749755859375,513.1749877929688,509.6000061035156,510.9624938964844,473.6865234375,5234256,0.0007589123638820361,512.7525085449219,509.3306289672852,512.1806628468483,506.8537240985393,53.72893169813225,5.326938748309033,6.412145829946441,-1.0852070816374084,-0.2618647256284843,507.86248779296875,-0.006066993449706404
2018-06-13,513.0,513.7000122070312,506.0249938964844,507.86248779296875,470.8125915527344,7897960,-0.006066993449706404,511.45750122070314,509.4318786621094,511.5163282231746,506.9284473351637,51.108255347700606,4.587880888010886,6.047292841559331,-1.4594119535484449,0.5088983037894974,509.3500061035156,0.002928978505601476
2018-06-14,507.5,511.25,506.25,509.3500061035156,472.1916198730469,16927576,0.002928978505601476,510.2175048828125,509.55250396728513,511.18304789707315,507.10782205874534,52.310282798948414,4.07522583832781,5.652879440913027,-1.577653602585217,1.143284595009344,507.3999938964844,-0.0038284326762821896
2018-06-15,506.5,509.7250061035156,505.57501220703125,507.3999938964844,470.3839111328125,10880816,-0.0038284326762821896,509.22999877929686,509.77062835693357,510.6010395892903,507.1294644170964,50.5555640975864,3.471575172193866,5.2166185871691955,-1.7450434149753296,-0.35721357860097636,504.7875061035156,-0.00514877379659906
2018-06-18,507.5249938964844,509.70001220703125,502.2749938964844,504.7875061035156,467.9620056152344,7487404,-0.00514877379659906,508.07249755859374,510.0968780517578,509.70664982224804,506.9559860234978,48.22175631362844,2.7506637987502245,4.723427629485402,-1.9727638307351771,-0.3118710949619955,505.875,0.0021543597718549634
2018-06-19,506.23748779296875,510.17498779296875,504.82501220703125,505.875,468.9701843261719,10981152,0.0021543597718549634,507.05499877929685,510.51687774658205,509.1171652342099,506.87591298472023,49.27155237131891,2.241252249489662,4.226992553486253,-1.9857403039965913,0.4666167339173899,514.0374755859375,0.016135360683839917
2018-06-20,506.5,514.5,506.25,514.0374755859375,476.5371398925781,9051712,0.016135360683839917,508.2899963378906,511.62500152587893,509.87413605755256,507.4063991033289,56.41452740671603,2.4677369542236534,3.8751414336337335,-1.4074044794100802,-0.1757046983777294,514.4000244140625,0.0007052964916842708
2018-06-21,515.0,517.7000122070312,511.76251220703125,514.4000244140625,476.87322998046875,13510704,0.0007052964916842708,509.3,512.520002746582,510.5704265739387,507.9244454226425,56.706124584710096,2.645981151296155,3.629309377166218,-0.9833282258700629,0.49261311009453235,520.8375244140625,0.012514579499355083
2018-06-22,514.2374877929688,522.2000122070312,512.4625244140625,520.8375244140625,482.8410949707031,7848980,0.012514579499355083,511.9875061035156,513.4531295776367,512.1499800878039,508.8809697923773,61.61656870288723,3.2690102954265967,3.557249560818294,-0.2882392653916974,-0.4190546991481717,523.7374877929688,0.0055678848834264105
2018-06-25,520.7625122070312,524.4500122070312,518.2625122070312,523.7374877929688,485.529541015625,6992336,0.0055678848834264105,515.7775024414062,514.1125045776367,513.9326735809062,509.9814526072359,63.61843750705724,3.951220973670331,3.6360438433887015,0.31517713028162975,-0.10914080555690042,523.4249877929688,-0.0005966729655287883
2018-06-26,521.5125122070312,525.75,519.9625244140625,523.4249877929688,485.2398376464844,9161932,-0.0005966729655287883,519.2875,514.876254272461,515.3930296135312,510.9772700284013,63.23570410489348,4.415759585129933,3.791986991736948,0.6237725933929852,0.3102820001784812,528.1500244140625,0.009027151418614876
2018-06-27,523.25,529.875,522.5,528.1500244140625,489.6201477050781,19126804,0.009027151418614876,522.110009765625,515.6793792724609,517.3556441982283,512.2493259088207,66.51584536332298,5.106318289407682,4.054853251271095,1.0514650381365866,1.0876387207414333,532.7125244140625,0.008638643925202416
2018-06-28,528.75,535.0,527.7999877929688,532.7125244140625,493.8498229980469,37533540,0.008638643925202416,525.772509765625,515.5718811035156,519.7182411545105,513.7651183906904,69.35870724468433,5.9531227638200335,4.434507153780883,1.5186156100391504,0.9623529367478225,527.1124877929688,-0.01051230516356505
2018-06-29,530.4249877929688,535.0,526.2750244140625,527.1124877929688,488.65826416015625,19458120,-0.01051230516356505,527.0275024414062,515.5450042724609,520.8558175604271,514.7538124204888,62.360327829469334,6.102005139938342,4.768006751012376,1.3339983889259663,-0.48158047442367546,518.3125,-0.016694705583270242
2018-07-02,527.0875244140625,527.0999755859375,515.8125,518.3125,480.50030517578125,9864876,-0.016694705583270242,525.9425048828125,515.8831298828125,520.464537935746,515.0174189078599,53.265072372185664,5.44711902788606,4.903829206387113,0.5432898214989477,-0.4930200862159345,517.5499877929688,-0.0014711437733631039
2018-07-03,518.3125,521.25,516.4000244140625,517.5499877929688,479.79339599609375,6863100,-0.0014711437733631039,524.7675048828125,515.9656280517578,520.0161456060879,515.2050166030531,52.54987223234342,4.811129003034807,4.885289165716652,-0.07416016268184489,-0.3042892784460748,525.8875122070312,0.016109602184741334
2018-07-04,519.0625,527.0125122070312,517.25,525.8875122070312,487.522705078125,6097992,0.016109602184741334,524.3150024414062,516.5431274414062,520.9194327754637,515.9963125737181,59.0279707021921,4.923120201745633,4.892855372922448,0.030264828823184153,-0.1114814005332867,530.9375,0.009602790854977838
2018-07-05,526.25,532.25,523.1375122070312,530.9375,492.2042236328125,9735968,0.009602790854977838,523.9599975585937,517.3125030517579,522.4606738869309,517.1030671978872,62.37829272446453,5.357606689043678,4.9858056361466945,0.3718010528969833,0.5965858925364285,528.7874755859375,-0.004049486830488558
